书名,作者,分类,豆瓣评分,百度网盘提取码,百度云盘链接
激活个体：互联时代的组织管理新范式,陈春花,管理_创业,7.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1CgS8sr_d8h_9Ny9NAuVVOg
领先之道,陈春花,管理_创业,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1slpnS5n
管理的常识：让管理发挥绩效的7个基本概念,陈春花,管理_创业,8.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1GPiimf388lyx3XEQxH0EtQ
领导力21法则：追随这些法则，人们就会追随你,约翰·C. 麦克斯维尔,管理_创业,7.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1K23KBS1hrCT-BaE5DE1oKw
一个HRD的真实一年,赵颖,管理_创业,7.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1zoWYOJCVh0HG5GCyTb38pg
肯德基：中国式进化,卞君君,管理_创业,6.8,百度网盘(提取码:6666),https://pan.baidu.com/s/19RZI7xYQKFEvxxjn4IhX2w
影响世界的100个经典管理定律,吕国荣,管理_创业,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1hsuoJHE
管理思想全书,马尔科姆·沃纳,管理_创业,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kUW2c8f
管理中的心理学,陆明,管理_创业,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1o89B52a
管理如歌,张木生,管理_创业,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i59LH1j
新一轮产业革命,亚力克·罗斯,管理_创业,7,百度网盘(提取码:6666),https://pan.baidu.com/s/1_gq1kej11YMnGdd_4AVJnA
腾讯十年真实创业成长史：腾讯十年,,管理_创业,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dFKcUzR
离经叛道：不按常理出牌的人如何改变世界,亚当·格兰特,管理_创业,7.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1kyHuXtYtJfNlax4bGzgSMw
重新定义管理,布赖恩·罗伯逊,管理_创业,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1geCrel9
商道逻辑,李振勇,管理_创业,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1o8wJMVS
HOW时代,多弗·塞德曼,管理_创业,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jHLDQRG
三星崛起之道,周禹,管理_创业,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1slPJCi5
上市公司48大财务迷局,郑朝晖,管理_创业,7.4,百度网盘(提取码:6666),https://pan.baidu.com/s/13S9aM8vFbdRNnvebNzocZQ
下一轮商品市场,凯文·莫里森,管理_创业,7.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1o5z3NL57SI_nukIB-uLHwQ
复盘：对过去的事情做思维演练,陈中,管理_创业,6.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1gqVoNfRlZjaTkxcwyPaiAQ
领导梯队：全面打造领导力驱动型公司,拉姆·查兰,管理_创业,8.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1lmQ0pYDbFHvA2a2b2Z2qyQ
山木方法,宋山木,管理_创业,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bVw38q
王石谈经营,李新野,管理_创业,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1o76BBYi
创业，名人说,优米网图书项目组,管理_创业,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1sk9TtAd
史玉柱精彩语录,彭征,管理_创业,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c1M4Rks
你其实不懂管理学,康海波,管理_创业,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jIDf1SM
让管理回归简单,宋新宇,管理_创业,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bpwyGGn
什么是战略,杰克·特劳特,管理_创业,6.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1V3jUGCpf1BmMQo3190670w
奇人马云,刘立京,管理_创业,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kVyQnvL
天天遇见马云,张勇,管理_创业,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1mhTazCc
从核心创新,陈劲,管理_创业,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1miBFG1q
培养精英,薛涌,管理_创业,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1miBF55Q
苏东坡创业记,吉祥河,管理_创业,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1cnD7Eu
打造高绩效团队（第2版）,余世维,管理_创业,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1miv0CJ2
创业教父：中国顶级企业家的创业启示,常桦,管理_创业,6.4,百度网盘(提取码:6666),https://pan.baidu.com/s/14_ewmkOBB6NhV7TNGwVGdQ
内驱力,利皮茨,管理_创业,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eRS6y8U
牛根生创业人生,《赢在中国》项目组,管理_创业,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jHNEAyy
麦肯锡工具,保罗·弗里嘉,管理_创业,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i4NGCDZ
如何实现创业梦,艾学蛟,管理_创业,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1boJPl4F
傻世界，笨生意,何力,管理_创业,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eRDDvoe
商业房地产投资手册,约翰•麦克马汉,管理_创业,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eR8nCvK
麦肯锡意识,艾森·拉塞尔,管理_创业,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pLLIH4n
谋败,何森,管理_创业,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eSKFwjw
什么样的人企业永不放弃,申铉满,管理_创业,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eShzKv4
懂管理先要懂心理,星汉,管理_创业,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eS40taU
风格独特的小店经营,周文浩,管理_创业,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1hr8PMdu
给你一个公司，你能赚钱吗,刘如江,管理_创业,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bpmpC79
给你一个公司，看你怎么管,南勇,管理_创业,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bp461ll
马云说,广天响石阿里巴巴研究中心,管理_创业,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1mia1VtA
马云点评创业,《赢在中国》项目组 ,管理_创业,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pLhhvn1
马云精彩语录,彭征,管理_创业,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1misINA4
马云创业语录,肖文健,管理_创业,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1cMj19c
马云谈创业,李野新,管理_创业,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1hskJ5Q0
马云创业思维,刘世英,管理_创业,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pLHFnQV
