书名,作者,分类,豆瓣评分,百度网盘提取码,百度云盘链接
如果你想过1%的生活,杨奇函,励志_职场,6.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1iov4dTRMUIm0K2JCKNM3rQ
职场解释系,解释系主任,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eSdX2mu
程序员跳槽全攻略,Easy,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1nuEaLmh
老马的职业“鬼”话,马华兴,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1gfPYwDl
找我,黄铁鹰,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1slvRMS9
写给上班族的世界史：风流总被雨打风吹去,押沙龙,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i44EdBR
把每一天，当作梦想的练习,王鹏程,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1mitYSwo
office不谈爱情,凌眉,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qXX6hI0
不会汇报工作，还敢拼职场,李治,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1hsHNECG
不变的是原则 万变的是方法,王真尧,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1geJBsQ3
我喜欢这个“功利”的世界,咪蒙,励志_职场,6.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1OdVuGKMApRMW1ka2yynwCQ
别跟我说你懂办公室政治,曹荣,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1nuSm7FF
我的职场十年,谢耘,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pLhb72V
成为被需要的人,漆勇,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c2E72gg
智慧减压术：缓和精神压力，轻松过招的28个放松技巧,丁振宇,励志_职场,1,百度网盘(提取码:6666),https://pan.baidu.com/s/1oX2ACsTjZsdi5e5ZvjnlpA
赢在职场2：成功一定有方法,霍晨昕,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1o8bDbho
向上的力量：卡内基成功百年的秘密,黑幼龙、虞立琪,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bpwsf1d
学会听领导讲话,骐羽,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1o786L9w
遇见我的前世今生,高原,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pLfEIZT
找准你的职场定位：职场中的5种典型人格,杜君立,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jIGwI5C
这年头一定要会点应酬学,张铁成,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1hsQAkXu
选对行业跟对人,蔡艳鹏,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i5dPf1r
这些事，员工应该自己作主,李昊,励志_职场,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1gfOAvFP
