书名,作者,分类,豆瓣评分,百度网盘提取码,百度云盘链接
众媒时代,腾讯传媒研究,科技_互联网_计算机技术,7.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1kTGv9vEeWEpDKe2jowO06g
用户体验要素：以用户为中心的产品设计,Jesse James Garrett,科技_互联网_计算机技术,8.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1UgOJtV_d2Uwv1-fQuTMrvA
全栈市场人：互联网市场营销入门通用宝典,Lydia,科技_互联网_计算机技术,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1eR5iy1W
互联网+：从IT到DT,阿里研究院,科技_互联网_计算机技术,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1nvA8tdf
广告文案,乐剑峰,科技_互联网_计算机技术,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c23zdD2
从零开始做运营入门篇,张亮,科技_互联网_计算机技术,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eS0DmnS
从零开始做运营进阶篇,张亮,科技_互联网_计算机技术,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kVL1Iyr
人工智能：李开复谈AI如何重塑个人、商业与社会的未来图谱,李开复,科技_互联网_计算机技术,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c54fXs
深度学习,伊恩·古德费洛,科技_互联网_计算机技术,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pLJqHZl
计算广告：互联网商业变现的市场与技术,刘鹏,科技_互联网_计算机技术,8.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1JsTyeK5FGbqS1pXiq13LCA
终极算法：机器学习和人工智能如何重塑世界,佩德罗·多明戈斯,科技_互联网_计算机技术,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jIvezci
有趣的二进制：软件安全与逆向分析,爱甲健二,科技_互联网_计算机技术,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1o8mOKNS
爆裂：未来社会的9大生存原则,伊藤穰一,科技_互联网_计算机技术,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1nvywbKt
程序是怎样跑起来的,矢泽久雄,科技_互联网_计算机技术,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eR61EWM
孵化Twitter：从蛮荒到IPO的狂野旅程,尼克·比尔顿,科技_互联网_计算机技术,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dE5NJQp
联盟：互联网时代的人才变革,德•霍夫曼,科技_互联网_计算机技术,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eRHUVL4
淘宝技术这十年,子柳,科技_互联网_计算机技术,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kVn67f5
匹配度,陈峻锐,科技_互联网_计算机技术,7.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1PoWlwHvomxbj7YbBm7Nxnw
你凭什么做好互联网：从技术思维到商业逻辑,曹政,科技_互联网_计算机技术,8.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1o0pNEHMzzgFQ_FBtdVd-Wg
现代的历程：一部关于机器与人的进化史笔记,杜君立 ,科技_互联网_计算机技术,9,百度网盘(提取码:6666),https://pan.baidu.com/s/1PhiCd2vowuCKa9NU43RGWQ
科技之巅,麻省理工科技评论,科技_互联网_计算机技术,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dF7udrz
一站式学习C编程,宋劲杉,科技_互联网_计算机技术,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1o8qa1OA
研磨设计模式,陈臣,科技_互联网_计算机技术,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pKQqdzt
信息系统项目管理师考试全程指导(第2版),张友生,科技_互联网_计算机技术,6.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1JXtAoOEj_ldVpjd21g4KSw
设计冲刺：谷歌风投如何5天完成产品迭代,杰克·纳普,科技_互联网_计算机技术,8.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1Pf3vzxQkxu5yGtCxp4PkNw
