书名,作者,分类,豆瓣评分,百度网盘提取码,百度云盘链接
尸案调查科(套装共3册),九滴水,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1fKrsJHIikafSic_G_HuQhA
韩熙载夜宴,吴蔚,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/155UKLTrV6YoHR8e_ntxqvg
美丽的凶器,东野圭吾,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1dQ8AM2G4hlPtSUgioTUenQ
对我说谎,萨宾·达兰特,惊悚_冒险_推理,6.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1SoelCKOHYUfg4b3eS2GQDw
幽灵旗,那多,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://u18798378.ctfile.com/dir/18798378-31105738-410717/
十宗罪6,蜘蛛 ,惊悚_冒险_推理,6.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1rpYrLTyq28PUoQqvwtZw8g
惊奇物语1、2,南派三叔,惊悚_冒险_推理,6.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1ppY2e1MRxZPeFTNDMFw_sw
民调局异闻录,耳东水寿,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/19g7SYgwcmH_NOSMuTnBZEQ
坠落之前,诺亚·霍利,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1QLHrZZNhTcLL2WCmnYNJEg
法医秦明系列全六册：尸语者：公安厅从未公开的法医禁忌档案+无声的证词+第十一根手指+清道夫,秦明,惊悚_冒险_推理,7.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1StFiuun5RFwk6jjuNfsyVQ
加贺探案集（共9册）,东野圭吾,惊悚_冒险_推理,8.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1D-Zxd0Z6ecdUBcItr3FZIg
坏小孩,紫金陈,惊悚_冒险_推理,7.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1cnl4QSwfQbSe1TcTZPOtmg
404公寓,梅艺璇,惊悚_冒险_推理,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1dy83rYjsVFPHBl5tDx9NKA
暗黑者四部曲,周浩晖,惊悚_冒险_推理,8.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1rsixG_23a5LoH9q0k-XoGg
幸存者,秦明,惊悚_冒险_推理,7.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1UkoqhCOpSt-eJsz7Wk0rtQ
