书名,作者,分类,豆瓣评分,百度网盘提取码,百度云盘链接
只是孩子,帕蒂•史密斯,人物传记,8.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1pfLEjg45amfMJMqIkt0UtA
爱因斯坦传,沃尔特•艾萨克森,人物传记,8.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1XiTS4dBDrM1nZCFubU2QFw
达芬奇传,查尔斯·尼科尔,人物传记,8,百度网盘(提取码:6666),https://pan.baidu.com/s/1fbMXbQc-VxtTcoKmvuHYbQ
幸福的拾荒者,胡歌,人物传记,8.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1RqrrqNqb_hKyFS0t-_WrbA
韩非子全鉴,韩非子,人物传记,1,百度网盘(提取码:6666),https://pan.baidu.com/s/1XycfkGHCMEl4Yf3vSgHmOA
大唐李白 （少年游，凤凰台，将进酒）,张大春,人物传记,8.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1cr1kGSTujG1yRdTTtkqS2g
蒙面骑士,戴锦华,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1hrTmmVE
杰出的流年,张杰,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1mhKpmmG
木土日斤,杜海涛,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pLproWb
太空独舞,尔东尘,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1skQkBN3
梅兰芳和孟小冬,李伶伶,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qYAn1QO
容忍与自由,胡适,人物传记,9,百度网盘(提取码:6666),https://pan.baidu.com/s/1qGz1bQPc9Pw5aC6NRI2obg
宣统皇帝,刘德桂,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c2oXqrY
何必刻意,季小军,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1boPWMVt
我是C罗,汤姆·欧菲尔德,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1hsidTeW
杜月笙野史,王俊,人物传记,7.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1YeBCsTCYVfY4VT0nP6zv3w
聂华苓回忆录：三生影像,聂华苓,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1gfdvQvT
黑道教父杜月笙,云中鹤,人物传记,6.5,百度网盘(提取码:6666),https://pan.baidu.com/s/13PB2aPq34i1vci5e-U6UTg
梦想金山,许晓辉,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1nvsIFDR
梅兰芳与孟小冬,蔡登山,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bpFxD1t
洛克菲勒,罗恩·切尔诺,人物传记,8.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1nL8UzVeB1VMgHM3Cl0qG2Q
桑迪·韦尔自传:花旗集团前董事会主席兼CEO,桑迪.韦尔,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pLe1zGB
胡宗南大传,经盛鸿,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1o8K0Tia
说吧，记忆,弗拉基米尔·纳博科夫,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eR4RUxG
罗斯柴尔德家族秘史,艾根·凯撒·科迪,人物传记,7.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1tQgCbY87ru6_23r46jm8OQ
巴菲特传,罗杰·洛温斯坦,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jIwmv0i
风雨孙大午：大午城，桃源梦,司马英华,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bo4rQyj
荷尔德林传,彼得·黑尔特林,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1cy41VC
向死而生：我修的死亡学分,李开复,人物传记,7.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1tbE1mdZYhlKRU9bq-irf0Q
英雄无名：阎宝航,王连捷,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1gfFpo9X
近观美国前总统的戏剧人生：小布什传,江峡 ,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jI2rLI2
迈克尔•杰克逊：战栗者传奇,王海荣,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pLdLeyf
公木传,高昌,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1cxiorG
中国第一女兵：谢冰莹全传,石楠,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1boTZU8J
闯王李自成新传,老茅,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c9t9DG
金龟子来了：央视少儿节目主持刘纯燕自传,刘纯燕,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kVJQ89T
上海的红颜遗事,陈丹燕,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eSoSoyY
万科真相,魏昕,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1boXx0Aj
一个记者能走多远？：艾丰评传,成思行,人物传记,7.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1fC1-Bs-JfPiDGGY-WeUo_Q
世界观：各路高人的人生口述,,人物传记,0,百度网盘(提取码:6666),https://pan.baidu.com/s/14EjWhXeI4MiKJIYR4jWgQQ
世界银行家：世界银行行长沃尔芬森传,塞巴斯蒂·马拉比,人物传记,8.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1QIHOHhrPi9haLoBJkob6UQ
低调为王张近东,张近东,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eS3fsB4
共和国的英雄模范,周继厚,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qYIudjQ
从异乡到异乡：萧红传,叶君,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dEAsJPv
东方神起与仙后的故事：东方神起完全手册,,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pLDCxtT
一个煤炭企业的传奇发展史：黑金红流,张桐俊,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pLyJoCV
一个人的呐喊：鲁迅1881-1936,朱正,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pLg2yb5
渴望生活：凡·高传,欧文·斯通,人物传记,9.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1NnaYwVWIXSvX_QschTBICg
一个中国男人的财富诗章,何建明,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jIPXCKe
NBA光荣之路,梁猛,人物传记,6.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1Jpuw_X_zckkAkK6xW7F-QQ
SONY的故事,盛田昭夫,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bpEGDER
苏东坡这个人,史钧,人物传记,5.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1Q5y3mt9SbgBFBGi_trN0gg
“打工皇帝”的成功之道：唐骏模式,肖冉,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1o8lnl4u
网易掌门人丁磊,李今生,人物传记,5.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1V_eAG00kl3lKBD6oHlFzGQ
济公全传,郭小亭,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1ge75P55
地产狂人任志强,彭征,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qY73MtY
谁认识马云,刘世英,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i5PYGZz
王立群读史记之项羽,王立群,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c10Qwco
唐浩明评点曾国藩家书 (上下合集),唐浩明,人物传记,9.4,百度网盘(提取码:6666),https://pan.baidu.com/s/14KmAhjJa6DhWzIRCxelG7Q
唯心有物王阳明正传,赵家三郎,人物传记,7.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1o6g1qxLzvpUJwC1XZu6eAQ
为人生加速：福特自传,亨利·福特,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bpmpBen
王石财富密码,魏昕,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jIr0Oo2
冉闵大传•北地沧凉,荆洚晓,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qX9pjT6
松下幸之助全传,赵凡禹,人物传记,6.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1dcuPsA-hJyTyEdA74NDFcA
我只做王雪红：HTC女掌门的商界传奇,黄伟芳,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c1Yay6s
沃伦·巴菲特全传,闫蕾,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pKCFm0V
富过六代的洛克菲勒家族,朱新月,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1gf0u6J5
普京的男人法则,博闻,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c7qjMm
搜王李彦宏,万资姿,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1gfwWLEF
武则天传,林语堂,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1cin9ym
我的乡贤：林语堂,黄荣才,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1nvK1ghV
权力玩家赵匡胤,徒步中国,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1miHflZ6
尼采大传,丹尼尔·哈列维,人物传记,7.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1KtIXvKyramfHDoPptK4qfQ
强人治国：普京传,安格斯·罗克斯伯勒,人物传记,7.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1Qc7qPvb5WKF0sStT2-_VhQ
第一家族,刘亚洲,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c2FtNmo
任正非正传,赵凡禹,人物传记,5.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1uFetR34yKmD6C8rbQieQxA
荣氏真相,尹锋,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1nvlVdep
三大黑道帮主,杨帆,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bWc2aM
沙克传奇,张佳玮,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1boz6qZX
发现的乐趣,理查德·费曼,人物传记,8.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1iZgrB9x23a09Fwzqg1iZrw
读懂华为：传奇任正非,肖丹生,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pK9r2kV
杜月笙大传,杨帆,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1gfidF5x
乔布斯全传,雅瑟,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1miFd0Ze
李嘉诚全传,孙良珠,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qYfd4mS
李鸿章全传,赵凡禹,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1mhCLuWC
李宁，冠军的心,虞立琪,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dFEBKf3
一路投奔奇迹,爱丽丝.春拉普莱斯,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1boJPuMF
洛克菲勒自传,洛克菲勒,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1o82OjBc
柳井正全传,李鑫,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i5dpO6T
流年错,张尘舞,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qY51Scc
联想教父柳传志,彭征,人物传记,6.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1lBVXoneYeNS8TZ5sF_RU9A
莫言对话新录,莫言,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jI6tOWI
女皇武则天,易中天,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i5MATfR
李敖50年唯一自选集（套装4本）,李敖,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kV5BOvP
金庸传,傅国涌,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1nvyga3f
卡洛斯全传,卡洛斯全传,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dECtpIT
胡适传,白吉庵,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1nvwKg1j
激情俞敏洪,刘国云,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1nvLgFRr
和珅全传,"凡禹,和琳",人物传记,7,百度网盘(提取码:6666),https://pan.baidu.com/s/1U8wcsg8P1wb3kndsEfTlsw
坚挺的“巨人”：史玉柱的营销观,张炼海,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1hs9fAUo
汉武大帝,张云风,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1gfbX8mZ
果汁大王朱新礼,孙洛,人物传记,1,百度网盘(提取码:6666),https://pan.baidu.com/s/1cNbia_euZAQ4_hPSKgtcCQ
曾国藩：又笨又慢平天下,度阴山,人物传记,0,百度网盘(提取码:6666),https://u18798378.ctfile.com/dir/18798378-30776173-79898c/
飘泊者萧红,林贤治,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i4APjtb
混搭：你是我的励志书,李静,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qYLG1MO
成功是和自己的较量：王石哈佛问道,优米网,人物传记,6.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1E19mdfwADlVthLF6bHC5Vg
十年章子怡,时尚芭莎,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1hrVPeGs
思维的竞赛：里皮自述,马尔切洛·里皮,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bNnThG
20个月赚130亿：YouTube创始人陈士骏自传,陈士骏、张黎明,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1mi9C780
史玉柱传奇,成杰,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pLo7Irx
陈诚传,孙宅巍,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1miAs4Og
人生的活法,本多静六,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kV2ndcz
抉择时刻：乔治•沃克•布什自传,乔治•沃克•布什,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i5AyAwt
刘备：“常败”的英雄,方北辰,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dERl9eD
孙中山传,李凡,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1o8qBCfC
聆听父亲,张大春,人物传记,8.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1gRVAYIGW5myS3b19-k9PfA
红顶商人胡雪岩珍藏版大全集（套装共6册）,高阳,人物传记,8.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1MxCCfT7iRwry7CuuEl2nlA
西风东土：两个世界的挫折,熊培云,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1nv2OKel
梦想的高度：克林顿传,卡罗尔·费尔森塔尔,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pKXCCsF
季羡林私人史：一个国学大师眼中的百年中国,季羡林,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1gf9gAmJ
岳飞传,邓广铭,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i5uj1JJ
王永庆全传,丁志可,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pLhfWmB
非同凡“想”：乔布斯的创新启示,卡迈恩·加洛,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kVPTyjP
腾讯传1998-2016：中国互联网公司进化论,吴晓波,人物传记,7.8,百度网盘(提取码:6666),https://pan.baidu.com/s/1rMymvq9Qr7vPHpyjL0e_MQ
追逐日光,尤金·奥凯利,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dEBCruh
左宗棠：帝国最后的“鹰派”,徐志频,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1gfbW8UZ
白崇禧传,程思远,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1o77VM7C
左宗棠传,贝尔斯,人物传记,8,百度网盘(提取码:6666),https://pan.baidu.com/s/184VdOcmSvtrNBPKPbY3a_w
用心聆听世界,多萝西·赫尔曼,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c10iFtu
导演小人书,林兆华,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bDJWwm
张爱玲传,余斌,人物传记,8.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1XcDtt_Ddf3gXP6GnKwXvIw
战神刘玉栋,易小荷,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bpf2lcF
这才是岳飞,覃仕勇,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1gfyqSAf
一路向前,霍华德·舒尔茨,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1boGzFDd
一位美国人嫁与一位中国人的自述,麦葛莱,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bpoV8Xx
我的父亲手塚治虫,手塚眞,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c2qoR2S
我的精神自传,钱理群,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jHUyaYa
华尔街之狼,乔丹·贝尔福特,人物传记,7.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1RzpYkVFFesG-rxuSRkTlWg
一个人与这个时代,邹煜,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eR8l0S6
项狄传,劳伦斯·斯特恩,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qYLE2Va
我不得不杀人：摩萨德女特工回忆录,尼玛·扎玛尔,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kV4TEgn
儿子韩寒,韩仁均,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1gfDjeQf
感动，如此创造,久石让,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1gfJplMN
曾经风雅：文化名人的背影,张昌华,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c1AXd52
平视姚明,王猛,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eS3bHN8
活着就为改变世界,杰弗里·扬,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pL94Yqn
陈布雷回忆录,陈布雷,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i5wPGwd
灿烂涅磐：柯特·科本的一生,郝舫,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eSdtaBw
阿甘正传,温斯顿·葛鲁姆,人物传记,8.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1I6w8D4JYVNCRb68y5SjFvQ
阿甘正传续集,温斯顿·葛鲁姆,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1cHwJxk
拓荒与呐喊：一个大学校长的教改追求,刘道玉,人物传记,8.8,百度网盘(提取码:6666),https://pan.baidu.com/s/1Xpv7rQ1xed0mGDmEGcQYOA
五十自述,牟宗三,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1hrLEceS
从乞丐到元首：希特勒的一生,约翰 托兰,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i54rpv3
唐玄宗,赵扬,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c21dDLI
祭坛上的圣女：林昭传,赵锐,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bYb7Ca
走近钱学森,叶永烈,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jILkqv8
直到世界尽头,林丹,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1gfwTPCZ
从文自传,沈从文,人物传记,8.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1r7eZUcic5pjCw01SdOcYAg
纪连海说甄嬛,纪连海,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1boAYNN5
和珅：帝王心腹,李师江,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1o7KfMqu
梁启超传,解玺璋,人物传记,8,百度网盘(提取码:6666),https://pan.baidu.com/s/1BPr9MEcSFVccsUchIrplgw
胡适：孤立的人最强大,李伟,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1gfOEdnt
萧红：一个漂泊的灵魂,三联生活周刊,人物传记,1,百度网盘(提取码:6666),https://pan.baidu.com/s/1VFIrLXe6DrPk2yGm1meVhw
日本商业之父涩泽荣一传,鹿岛茂,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pLAk6MZ
尼克•胡哲：像雕塑一样活着,夏言,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1nuGJXLv
落入凡间的天使：奥黛丽•赫本,盛文林,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jHEhVG6
知行合一王阳明(1427-1529),度阴山,人物传记,7.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1lmVkKI9QabVBiW3CNMyhJg
清华园日记,季羡林,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qYOvr9y
自由的老虎,沈诞琦,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1skGB3fZ
安南回忆录：干预战争与和平中的一生,科菲•安南,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eRLHD6M
最好不相见：仓央嘉措的诗与情,傅林,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c1S7tmw
莎士比亚书店,西尔薇娅·毕奇,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bRp2Qq
永不言败永不言败,俞敏洪,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1o8D9MYY
哈默手稿,列奥纳多·达·芬奇,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1nvjjG4h
牛顿新传,罗布·艾利夫,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dFDSbnz
猛牛牛根生,万资姿 ,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1nv100Nv
哈耶克传,阿兰・艾伯斯坦,人物传记,8.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1c6Qit51ctWCKKJj2ko8y8Q
少林CEO释永信,"李良忠,宋倩",人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1gfzAFV9
舍我其谁：胡适,江勇振,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eRJFrv8
商儒张瑞敏,林赛,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1skICUKX
茅于轼：无悔的历程,茅于轼、岑科、李高阳,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c1U8Eq8
奢侈：爱马仕总裁回忆录,克里斯蒂安•布朗卡特,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1boLhlvT
冬日笔记,保罗·奥斯特,人物传记,7.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1nSLZFWNOALh0RCoIIMAb0Q
不要因为走得太远而忘记为什么出发：陈虻，我们听你讲,徐泓,人物传记,9,百度网盘(提取码:6666),https://pan.baidu.com/s/1jVMdMNB4P_thnFzIkBJOkw
绝望锻炼了我：朴槿惠自传,朴槿惠,人物传记,7.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1Hajugs9jsNRGTaa8lcIsjA
杜尚访谈录,皮埃尔·卡巴纳,人物传记,8.8,百度网盘(提取码:6666),https://pan.baidu.com/s/1e2vGDB-PhR_gxklcB1w_GA
穆里尼奥传 : 葡萄牙制造,路易斯·洛伦索,人物传记,8.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1umbVClKtguv6KWCGVImu4A
李嘉诚：成功没有偶然,李嘉诚,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i4D3qVr
隋炀帝,蔡向东,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1minUYAs
毛姆传,塞琳娜· 黑斯廷斯,人物传记,8.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1ki31siKDCy4nklAgd4e12g
棋与人生,卡斯帕罗夫,人物传记,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1otGer7X4bz9x-tRKJ0FnUg
巴菲特传：一个美国资本家的成长,罗杰·洛温斯坦,人物传记,8.2,百度网盘(提取码:6666),https://pan.baidu.com/s/18S_CF8it6s4QW5nFwZB89w
没有不可能：并不陌生的张朝阳,董国用,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dEPM73z
逝水年华(英文汉文对照,许渊冲,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pLwClYF
马云正传：活着，就是为了颠覆世界,刘世英、彭征,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qXOKmPQ
权力野兽朱元璋1-3,张笑天,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kVlpfhH
江湖商人史玉柱,刘艳静,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c2za1he
亲爱的提奥：凡高自传,文森特·凡高,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1o8HCUeu
近观马云：12位身边大佬带你近距离观察马云的思想、个性、价值观,史玉柱、冯仑、任志强、刘永好、江南春、李静、吴鹰、沈国军、沈南鹏、张纪中、赵薇、郭广昌,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jIrwDfw
普希金秘密日记,普希金,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eSI9mQQ
星星•月亮•太阳,江勇振,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pLNG035
罗兰•巴特,乔纳森·卡勒,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c22qaM
顾颉刚自传,顾颉刚,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bAt6to
亨利·米勒自传,阿瑟·米勒,人物传记,1,百度网盘(提取码:6666),https://pan.baidu.com/s/1KasIpi1QQ-GCufGDo5kDrg
原来他乡是故乡,司徒雷登,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eRAlti6
成龙：还没长大就老了,成龙、朱墨,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1cf19IA
此心光明：王阳明传,杨东标,人物传记,6.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1VOYgm6bg-dhVbt4tB3Mf5w
从20万到30亿：特朗普自传,唐纳德·特朗普,人物传记,7.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1ngt0mvKcx8zPf44H5i87sQ
顾媚回忆录：从破晓到黄昏,顾媚,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pKR3Uxt
因为懂得 所以慈悲：张爱玲的倾城往事,白落梅,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1gfwSuht
王阳明全集(套装共3册),王守仁,人物传记,9.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1kJMT8EDhfCG2aB6UA7Rt5g
安娜·陀思妥耶夫斯卡娅回忆录,安娜·陀思妥耶夫斯卡娅,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1mh8CXhY
曾国藩的正面与侧面,张宏杰,人物传记,8.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1A_3y_eiVIs17m29al8uSog
幻由人生：蒲松龄传,马瑞芳,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qYdCXbA
蒋勋这一代（上）,苏惠昭&杨在宇,人物传记,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1sllIxNR
