书名,作者,分类,豆瓣评分,百度网盘提取码,百度云盘链接
女生徒,太宰治,外国文学,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i5KOSD3
天鹅绒监狱,米克洛什·哈拉兹蒂,外国文学,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1nv7P3a5
不然你搬去火星啊,伊坂幸太郎,外国文学,8.2,百度网盘(提取码:6666),https://pan.baidu.com/s/17zR12MUWw_lfNEPvXNb2_Q
万物刹那又永恒,吉米·哈利,外国文学,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bpKZd9d
恋爱中的男人,马丁·瓦尔泽,外国文学,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dF0CpAL
动物化的后现代-,东浩纪,外国文学,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1nuAUj3r
斯普特尼克恋人,村上春树,外国文学,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kVOLCjH
耶路撒冷告白,利皮卡·佩拉汉,外国文学,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c1NxFry
怪谈·奇谭,小泉八云,外国文学,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kUU9YqN
夏日的庭院,汤本香树实,外国文学,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pKCQsNx
在世界与我之间,塔那西斯·科茨,外国文学,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1cztr9W
被仰望与被遗忘的,盖伊·特立斯,外国文学,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1skCfCRV
星星上的人,卡罗琳·帕克丝特,外国文学,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bV6xOy
潜水钟与蝴蝶,让-多米尼克·鲍比,外国文学,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1b3gmgm
我不是来演讲的,加西亚·马尔克斯,外国文学,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kV0VxH1
生命如歌,特雷西·基德尔,外国文学,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qXFx8Fa
世上另一个我,萨拉·帕坎南,外国文学,7.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1Px14o325dbtkELxeu757Sg
步履不停,是枝裕和,外国文学,8.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1RaYb9mYOk8D75_WvVkG4gA
寂寞的频率,乙一,外国文学,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c1WhqWK
罗密欧与朱丽叶,莎士比亚,外国文学,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1nuVic1F
十四行诗（中英对照）,莎士比亚,外国文学,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kVbqX0b
再见，萤火虫小巷,克莉丝汀·汉娜,外国文学,7.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1Gg_bLfyqn0FtzACeDK9tYw
直到那一天,米歇尔·普西,外国文学,7.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1QZdxfyCUpXUNCTJ7gQV63Q
爱的教育,亚米契斯,外国文学,8.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1IvtCwGVP7WsCoGki25j58A
永生之书,加比· 格莱希曼,外国文学,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i4ZrCg9
金色笔记,多丽丝·莱辛,外国文学,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pKUvGqZ
鹿苑长春,玛•金•罗琳斯,外国文学,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dF04iop
奥勃洛莫夫,冈察洛夫,外国文学,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1gfEC2Fx
潘多拉之匣,太宰治,外国文学,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kV5auXL
南方女王,雷维特,外国文学,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kUTMqaV
Lady Audley's Secret奥德利夫人的秘密,玛丽·伊丽莎白·布雷登,外国文学,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i4CTNPN
被嫌弃的松子的一生,山田宗树,外国文学,8.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1EaQ7Qg2iv94F_tMit9MZSg
德米安：彷徨少年时,赫尔曼·黑塞,外国文学,9,百度网盘(提取码:6666),https://pan.baidu.com/s/18QU7kY4iIjd4rr6K73CmrA
奇迹,是枝裕和,外国文学,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eSed1sQ
一见钟情,一见钟情,外国文学,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eRNNGem
英国病人,迈克尔·翁达杰,外国文学,8.5,百度网盘(提取码:6666),https://pan.baidu.com/s/15ZQkBuk13TAUNUqNsuEbqA
坐拥书城,埃斯特尔·埃利斯,外国文学,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1hrZoiWG
强风吹拂,三浦紫苑,外国文学,9,百度网盘(提取码:6666),https://pan.baidu.com/s/1ENkwQ2WvmQjcT_LQsoFQVg
